ticket_line_id,ticket_id,fecha_hora,store_id,caja_id,cajero_id,customer_id,product_id,descripcion_producto,categoria,subcategoria,cantidad,precio_unitario,descuento_pct,descuento_importe,importe_linea,moneda,canal,observaciones
TL-000652,T-500321,11/07/25 04:56,S004,CAJ01,EMP048,C0024,P1042,Espejo Minimal ★,Decoración,Espejos,2,73.45,0,0.00,146.90,EUR,POS,
TL-000653,T-500321,11/07/25 04:56,S004,CAJ01,EMP048,C0024,P1040,Manta Boreal 140x200,Textil hogar,Mantas,1,31.19,0,0.00,31.19,EUR,POS,
TL-000654,T-500322,30/07/2025,S002,CAJ03,EMP055,,P1002,Sábana Brisa 90x200,Textil hogar,Sábanas,1,"169,84",0,"0,00","169,84",EUR,POS,
TL-000655,T-500322,30/07/2025,S002,CAJ03,EMP055,,P1005,Cuadro Luna ★,Decoración,Cuadros,1,180.82,0,0.00,"180,82",EUR,POS,
TL-000656,T-500323,09/02/25 03:02,S005,CJ01,EMP027,C0031,P1082,Vela Vintage ★,Decoración,Velas,3,247.52,20,€148.51,€594.05,EUR,POS,
TL-000657,T-500324,05/06/25 13:47,S002,CAJ04,EMP048,,P1039,Cuadro Nórdico ★,Decoración,Cuadros,2,237.52,15,"71,26","403,78",EUR,POS,
TL-000658,T-500324,05/06/25 13:47,S002,CAJ04,EMP048,,P1035,Manta Brisa Set 2 uds,Textil hogar,Mantas,1,204.41,0,"0,00",204.41,EUR,POS, ⚠️
TL-000659,T-500324,05/06/25 13:47,S002,CAJ04,EMP048,,P1013,"Lámparas techo Brisa ""Star""",Iluminación,Lámparas techo,3,"319,71",0,0.00,€959.13,EUR,POS,
TL-000660,T-500324,05/06/25 13:47,S002,CAJ04,EMP048,,P1092,Armario Sol Compact,Muebles,Armarios,1,"595,78",,"0,00",595.78,EUR,POS,
TL-000661,T500325,14/10/25 19:42,S003,CAJ07,EMP026,C0081,P1029 ,Figura Luna ★,Decoración,Figuras,1,,,0.00,51.52,EUR,POS,
TL-000662,T500325,14/10/25 19:42,S003,CAJ07,EMP026,C0081,P1039,Cuadro Nórdico ★,Decoración,Cuadros,1,235.76,5,€11.79,223.97,EUR,POS,
TL-000663,T500325,14/10/25 19:42,S003,CAJ07,EMP026,C0081, P1007,Figura Boreal ★,Decoración,Figuras,1,€229.48,,0.00,229.48,EUR,POS,
TL-000664,T-500326,13/11/25 01:20,S003,CAJ01,EMP021,,P1094,"Bombilla Zen ""Star""",Iluminación,Bombillas,1,"284,11",0,0.00,,EUR,POS,
TL-000665,T-500326,13/11/25 01:20,S003,CAJ01,EMP021,,P1055,Cuadro Luna ★,,Cuadros,1,131.46,0,"0,00",131.46,EUR,POS,
TL-000666,T-500327,03/12/25 20:27,S005,CAJ05,EMP053,,P1082,Vela Vintage ★,Decoración,Velas,1,"251,19",0,"0,00",€251.19,EUR,POS,
TL-000667,T-500327,03/12/25 20:27,S005,CAJ05,EMP053,,P1066,Jarrón Brisa 💠,Iluminación,Lámparas pie,1,"78,62",0,"0,00","78,62",EUR,POS,
TL-000668,T-500328,28 de mayo de 2025 23:50,S003,CAJ08,EMP058,, P1035,Manta Brisa Set 2 uds,Textil hogar,Mantas,1,231.93,0,€0.00,231.93,EUR,POS,
TL-000669,T-500328,28 de mayo de 2025 23:50,S003,CAJ08,EMP058,,p1058,Manta Nórdico 140x200,Textil hogar,,1,"66,67",0,€0.00,€66.67,EUR,POS,
TL-000670,T-500329,14/05/25 10:49,S004,CAJ07,EMP010,C0083,p1000,Sofá Aurora 160cm,Muebles,Sofás,1,"212,15",20,42.43,€169.72,EUR,POS,
TL-000671,T-500330,18 de febrero de 2025 13:27,S003,CAJ08,EMP024,,P1065,Sofá Atlas 3 plazas,Muebles,Sofás,3,1169.83,0,0.00,3509.49,EUR,POS,
TL-000672,T-500330,18 de febrero de 2025 13:27,S003,CAJ08,EMP024,,P1012,Sábana Sol 140x200,Textil hogar,Sábanas,2,"7,45",0,"0,00",14.90,EUR,POS,
TL-000673,T-500331,23/07/25 11:52,S001,CAJ08,EMP004,C0084,P1074,Sábana Vintage Pack 4,Textil hogar,Sábanas,1,"97,89",0,€0.00,97.89,EUR,POS,
TL-000674,T-500331,23/07/25 11:52,S001,CAJ08,EMP004,C0084,P1018,Cojine Minimal ★,,Cojines,1,"176,59",0,0.00,176.59,EUR,POS,
TL-000675,T-500331,23/07/25 11:52,S001,CAJ08,EMP004,C0084,P1028,Sábana Zen 90x200,Textil hogar,Sábanas,2,"75,91",25,37.96,113.86,EUR,POS,
TL-000676,T-500332,15/09/2025,S003,CAJ03,EMP022✓,C0070,P1079,Cuadro Boreal ★,Decoración,Cuadros,1,157.16,30,"47,15",110.01 EUR,EUR,POS,
TL-000677,T-500333,06/09/25 11:14,S005,CAJ08,EMP073,C0012,P1009,Cortina Vintage Pack 4,Textil hogar,Cortinas,1,"23,60",0,0.00,"23,60",EUR,POS,
TL-000678,T-500334,25/09/25 02:28,S03,CAJ03,EMP061,C0056,P1093,Sofá Atlas XL,Muebles,Sofás,1,"475,36",0,€0.00,€475.36,EUR,POS,
TL-000679,T-500335,2025-03-05 09:46:55,S005,CAJ07,EMP056,C0011,P1024,Cojine Vintage ★,Decoración,Cojines,1,200.47,25,"50,12",€150.35,EUR,POS,
TL-000680,T-500336,10/06/25 08:32,S005,CAJ05,EMP069,C0059,P1046,"Aplique Atlas ""Star""",Iluminación,Apliques,1,325.04,40,130.02,195.02,EUR,POS,
TL-000681,T-500336,10/06/25 08:32,S005,CAJ05,EMP069,C0059,P1018,Cojine Minimal ★,Decoración,Cojines,1,"161,47",0,€0.00,€161.47,EUR,POS,
TL-000682,T-500336,10/06/25 08:32,S005,CAJ05,EMP069,C0059,P1005,Cuadro Luna ★,Decoración,Cuadros,1,175.15,30,52.54,122.61,EUR,POS,
TL-000683,T-500337,09/02/25 17:15,S002,CAJ03,EMP069✓,C0012,P1064,Estantería Minimal 120cm,Muebles,Estanterías,1,437.77,0,0.00,437.77,EUR,POS,
TL-000684,T-500337,09/02/25 17:15,S002,CAJ03,EMP069✓,C0012,P1069,Sofá Zen 120cm,Muebles,Sofás,1,"560,38",25,140.10,420.28,EUR,POS,
TL-000685,T-500337,09/02/25 17:15,S002,CAJ03,EMP069✓,C0012,P1028,Sábana Zen 90x200,Textil hogar,,1,"65,47",25,16.37,"49,10",EUR,POS,
TL-000686,T-500338,13 de enero de 2025 07:48,S003,CAJ08,EMP060,C0100,P1027,Sábana Nórdico 140x200,Textil hogar,Sábanas,1,102.23,0,0.00,102.23,EUR,POS,
TL-000687,T-500338,13 de enero de 2025 07:48,S003,CAJ08,EMP060,C0100,P1012,Sábana Sol 140x200,Textil hogar,Sábanas,2,8.60,0,€0.00,17.20,EUR,POS,
TL-000688,T-500339,22/06/25 00:41,S003,CAJ01,EMP032,,P1039,Cuadro Nórdico ★,decoración,Cuadros,1,"256,89",0,€0.00,256.89,EUR,POS,
TL-000689,T-500340,17/01/25 09:12,S002,CAJ05,EMP021,C0039,P1067 ,"Lámparas pie Boreal ""Star""",,Lámparas pie,1,321.59,0,"0,00",€321.59,EUR,POS,
TL-000690,T-500340,17/01/25 09:12,S002,CAJ05,EMP021,C0039,P1059,Armario Minimal 120cm,Muebles,Armarios,1,€778.27,0,"0,00",€778.27,EUR,POS,
TL-000691,T-500341,2025-11-05 12:15:18,S002,CAJ04,EM042,C0006,P1053,"Aplique Nórdico ""Star""",Iluminación,,1,"248,54",0,0.00,248.54,EUR,POS,
TL-000692,T-500341,2025-11-05 12:15:18,S002,CAJ04,EM042,C0006, P1090,Armario Sol XL,Muebles,Armarios,3,"1324,78",0,"0,00","3974,34",EUR,POS,
TL-000693,T-500342,2025-08-29 06:11:16,S002,CAJ02,EMP064,C0046,P1078,Estantería Atlas 160cm,Muebles,Estanterías,2,642.06,15,192.62,1091.50,EUR,POS,
TL-000694,T-500343,20/06/25 09:09,S002,CAJ06,EMP045,,P1042,Espejo Minimal ★,Decoración,Espejos,1,75.81,40,"30,32",45.49,EUR,POS,
TL-000695,T-500343,20/06/25 09:09,S002,CAJ06,EMP045,,P1020,Alfombra Zen 200x300,Textil hogar,Alfombras,1,"102,11",0,0.00,102.11,EUR,POS,
TL-000696,500344,2025-05-06 16:55:27,S004,CAJ08,EMP024,,P1059,Armario Minimal 120cm,Muebles,Armarios,2,€825.58,0,0.00,1651.16,EUR,POS,
TL-000697,500344,2025-05-06 16:55:27,S004,CAJ08,EMP024,,P1078,Estantería Atlas 160cm,,Estanterías,4,668.24,,0.00,"2672,96",EUR,POS,
TL-000698, T-500345,05/09/2025,S002,CAJ05,,,P1054,Figura Minimal ★,Decoración,Figuras,1,,0,€0.00,111.20,EUR,POS,
TL-000699, T-500345,05/09/2025,S002,CAJ05,,,P1054,Figura Minimal ★,Decoración,Figuras,2,116.81 EUR,30,70.09 EUR,163.53,EUR,POS,
TL-000700,T-500346,01/03/25 20:36,S003,CAJ07,EMP064,c0067,P1097,Sofá Eco 120cm,Muebles,Sofás,1,749.80,0,"0,00",749.80,EUR,POS,
TL-000701,T-500346,01/03/25 20:36,S003,CAJ07,EMP064,c0067,P1022,Armario Aurora 120cm,Muebles,Armarios,1,"846,69",25,211.67,635.02,EUR,POS,
TL-000702,T-500347,10/08/25 18:13,S002,CAJ04,EMP025,,P1047,Sofá Atlas 3 plazas,muebles,Sofás,1,526.10,20,105.22,420.88,EUR,POS,
TL-000703, T-500348,2025-12-27 13:20:59,S002,CJ02,EMP027,C0072,P1048,Mesa Minimal 160cm,Muebles,Mesas,3,"460,71",0,0.00,"1382,13",EUR,POS,
TL-000704, T-500348,2025-12-27 13:20:59,S002,CJ02,EMP027,C0072,P1075,Cuadro Luna ★,Decoración,Cuadros,2,"32,77",0,€0.00,"65,54",EUR,POS,
TL-000705,T-500349,31/01/25 06:24,S001,CAJ05,EMP010,,P1004,Cama Sol 120cm,decoración,Camas,2,1190.76 EUR,20,476.30,€1905.22,EUR,POS,
TL-000706,T-500349,31/01/25 06:24,S001,CAJ05,EMP010,,P1084,Espejo Eco ★,Decoración,Espejos,1,49.95,,0.00,49.95,EUR,POS,
TL-000707,T-500350,10/02/25 23:27,S005,CAJ03,EMP072,,P1050,Cama Brisa Compact,Muebles,Camas,2,"194,99",0,0.00,389.98,EUR,POS,
TL-000708,T-500350,10/02/25 23:27,S005,CAJ03,EMP072,,P1024,Cojine Vintage ★,Decoración,Cojines,2,172.33,0,"0,00","344,66",EUR,POS,
TL-000709,T-500351,22/06/25 01:10,S002,CAJ06,EMP069,,P1069,Sofá Zen 120cm,Muebles,Sofás,1,554.45,0,0.00,554.45,EUR,POS,
TL-000710,T-500351,22/06/25 01:10,S002,CAJ06,EMP069,,P1016,"Aplique Élite ""Star""",,Apliques,1,"294,88",40,"117,95","176,93",EUR,POS,
TL-000711,T-500351,22/06/25 01:10,S002,CAJ06,EMP069,,P1029,Figura Luna ★,Decoración,Figuras,2,54.87 EUR,10,10.97,98.77 EUR,EUR,POS,
TL-000712,T-500352,26/05/25 15:50,S004,CAJ06,EMP073,,P1020,Alfombra Zen 200x300,Textil hogar,Alfombras,2,101.93,15,€30.58,€173.28,EUR,POS,
TL-000713,T-500352,26/05/25 15:50,S004,CAJ06,EMP073,,P1062,Sábana Brisa Pack 4,Textil hogar,Sábanas,2,"189,29",10,37.86,"340,72",EUR,POS,
TL-000714,T-500353,2025-03-28 04:08:02,S001,CAJ01,,, P1060,Cortina Luna 200x300,Textil hogar,Cortinas,1,€55.06,0,€0.00,"55,06",EUR,POS,
TL-000715,T-500354,23/02/25 18:03,S005,CAJ03,EMP059,C0039,p1016,"Aplique Élite ""Star""",iluminación,Apliques,1,282.61,0,0.00,282.61,EUR,POS,
TL-000716,T-500355,2025-02-07 00:51:26,S001,CAJ08,EMP074,,P1014,Cuadro Zen ★,Decoración,,1,72.43,30,€21.73,50.70,EUR,POS,
TL-000717,T-500355,2025-02-07 00:51:26,S001,CAJ08,EMP074,,P1067,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,2,"370,74",0,"0,00","741,48",EUR,POS,
TL-000718, T-500356,30/03/2025,S003,CAJ07,EMP016,,P1017,"Lámparas techo Zen ""Star""",iluminación,Lámparas techo,1,"61,54",0,0.00,61.54,EUR,POS,
TL-000719, T-500357,19/09/25 14:44,S005,CAJ03,EMP029,,P1009,Cortina Vintage Pack 4,Textil hogar,Cortinas,2,"19,74",0,"0,00",€39.48,EUR,POS,
TL-000720, T-500357,19/09/25 14:44,S005,CAJ03,EMP029,,P1028,Sábana Zen 90x200,Textil hogar,Sábanas,1,74.10,0,0.00,"76,10",EUR,POS,
TL-000721,T-500358,17/10/25 10:50,S003,CAJ03,EMP011,C0100,P1038,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,"20,76",0,,"20,76",EUR,POS,
TL-000722,T-500358,17/10/25 10:50,S003,CAJ03,EMP011,C0100,P1056,Cortina Luna Set 2 uds,Textil hogar,Cortinas,1,€217.51,0,0.00,217.51 EUR,EUR,POS,
TL-000723,T-500358,17/10/25 10:50,S003,CAJ03,EMP011,C0100,P1074,Sábana Vintage Pack 4,,Sábanas,1,101.43,0,0.00,"101,43",EUR,POS,
TL-000724,T-500358,17/10/25 10:50,S003,CAJ03,EMP011,C0100,P1094,"Bombilla Zen ""Star""",Iluminación,Bombillas,3,,25,,690.64,EUR,POS,
TL-000725,T-500359,28/01/25 19:46,S002,CAJ04,EMP068,,P1036,Cortina Aurora 90x200,,Cortinas,1,€26.19,0,0.00,€26.19,EUR,POS,
TL-000726,T-500359,28/01/25 19:46,S002,CAJ04,EMP068,,P1042 ,Espejo Minimal ★,Decoración,Espejos,1,"71,54",25,"17,89",53.65,EUR,POS,
TL-000727,T-500360,7 de marzo de 2025 17:34,S003,CAJ06,EMP004,C0019,P1028,Sábana Zen 90x200,Textil hogar,Sábanas,1,"77,70",0,€0.00,77.70,EUR,POS,
TL-000728,T-500360,7 de marzo de 2025 17:34,S003,CAJ06,EMP004,C0019,P1009,Cortina Vintage Pack 4,Textil hogar,Cortinas,2,"22,29",0,0.00,44.58,EUR,POS,
TL-000729,T-500361,2025-08-30 04:09:44,S003,CAJ02,EMP007,C0089,P1020,Alfombra Zen 200x300,Textil hogar,Alfombras,-1,102.11 EUR,40,-40.84 EUR,-61.27,EUR,POS,posible devolución mal registrada
TL-000730,T-500361,2025-08-30 04:09:44,S003,CAJ02,EMP007,C0089,P1027,Sábana Nórdico 140x200,Textil hogar,Sábanas,1,95.08,0,"0,00",95.08,EUR,POS,
TL-000731,T-500362,02/08/25 03:11,S003,CAJ04,EMP067,GUEST,P1090,Armario Sol XL,,Armarios,1,1245.04,15,186.76,1058.28,EUR,POS,
TL-000732,T-500362,02/08/25 03:11,S003,CAJ04,EMP067,GUEST,P1097,Sofá Eco 120cm,Muebles,Sofás,3,698.49,15,"314,32",€1781.15,EUR,POS,
TL-000733,T-500363,28 de agosto de 2025 23:50,S005,CAJ03,EMP026,C0085,P1029,Figura Luna ★,Decoración,Figuras,1,51.45,0,0.00,51.45,EUR,POS,
TL-000734,T-500363,28 de agosto de 2025 23:50,S005,CAJ03,EMP026,C0085,P1067,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,€355.93,0,"0,00",€355.93,EUR,POS,
TL-000735,T-500364,03/10/2025,S01,CAJ07,EMP049,C0024,p1052,Cama Vintage 3 plazas,Muebles,Camas,1,731.24,0,€0.00,731.24,EUR,POS,
TL-000736,T-500364,03/10/2025,S01,CAJ07,EMP049,C0024,P1064,Estantería Minimal 120cm,Muebles,Estanterías,1,438.54,0,0.00,438.54 EUR,EUR,POS,
TL-000737,T-500364,03/10/2025,S01,CAJ07,EMP049,C0024,P1051 ,Alfombra Aurora Set 2 uds,Textil hogar,Alfombras,1,"23,87",25,5.97,"17,90",EUR,POS,
TL-000738,T-500364,03/10/2025,S01,CAJ07,EMP049,C0024,P1092,Armario Sol Compact,Muebles,Armarios,1,"541,67",0,0.00,541.67,EUR,POS,
TL-000739,T-500365,08/01/25 03:14,S001,CAJ05,EMP051, C0065,P1034,Jarrone Atlas ★,Decoración,Jarrones,1,"295,67",10,29.57,€266.10,EUR,POS,
TL-000740,T-500365,08/01/25 03:14,S001,CAJ05,EMP051, C0065,P1046,"Aplique Atlas ""Star""",Iluminación,Apliques,2,326.97,0,€0.00,"653,94",EUR,POS,
TL-000741,T-500366,13/05/25 17:40,S004,CAJ01,EMP036,C0087,P1061,Sábana Minimal 200x300,Textil hogar,Sábanas,1,€220.69,0,0.00,220.69,EUR,POS,
TL-000742,T-500366,13/05/25 17:40,S004,CAJ01,EMP036,C0087,P1060,Cortina Luna 200x300,Textil hogar,Cortinas,1,"60,10",30,"18,03",42.07,EUR,POS,
TL-000743,T-500366,13/05/25 17:40,S004,CAJ01,EMP036,C0087,P1002,Sábana Brisa 90x200,Textil hogar,Sábanas,1,171.62,0,0.00,171.62,EUR,POS,
TL-000744,T-500366,13/05/25 17:40,S004,CAJ01,EMP036,C0087,P1028,Sábana Zen 90x200,Textil hogar,Sábanas,1,65.23,0,0.00,65.23,EUR,POS,
TL-000745,T-500367,30/07/25 13:59,S002,CAJ07,EMP078,,P1049,"Lámparas techo Boreal ""Star""",,Lámparas techo,1,344.98,,0.00,344.98,EUR,POS,
TL-000746,T-500367,30/07/25 13:59,S002,CAJ07,EMP078,,P1026,Cuadro Vintage ★,Decoración,Cuadros,4,€86.59,0,0.00,346.36,EUR,POS,
TL-000747,T-500367,30/07/25 13:59,S002,CAJ07,EMP078,,P1014,Cuadro Zen ★,Decoración,Cuadros,1,71.86 EUR,30,21.56,"50,30",EUR,POS,
TL-000748,T-500367,30/07/25 13:59,S002,CAJ07,EMP078,,P1051,Alfombra Aurora Set 2 uds,Textil hogar,Alfombras,1,24.01,0,"0,00",24.01,EUR,POS,
TL-000749,T-500368,08/08/25 08:43,S005,CAJ07,EMP019,,P1021,"Bombilla Brisa ""Star""",Iluminación,Bombillas,1,€315.27,30,94.58,220.69,EUR,POS,
TL-000750,T-500369,28/04/2025,S002,CAJ06,EMP053,,P1011,Vela Eco ★,Decoración,,1,€99.75,10,€9.98,89.77,EUR,POS,
TL-000751,T-500370,24/08/25 04:38,S001,CAJ01,EMP079,,p1059,Armario Minimal 120cm,Muebles,Armarios,1,,0,0.00,799.26,EUR,POS,
TL-000752,T-500371,31/05/25 11:23,S004,CAJ08,EMP048,C0098,P1084,Espejo Eco ★,Decoración,Espejos,2,49.06,15,14.72,83.40,EUR,POS,
TL-000753,T-500372,20/06/25 14:26,S002,CAJ04,EMP009,C0032,P1099,Figura Eco ★,Decoración,Figuras,1,167.85,0,"0,00",167.85,EUR,POS,
TL-000754,T-500373,23/07/25 23:30,S004,CAJ07,EMP074,c0059,P1017,"Lámparas techo Zen ""Star""",Iluminación,Lámparas techo,3,"61,56",15,€27.70,"156,98",EUR,POS,
TL-000755,T-500373,23/07/25 23:30,S004,CAJ07,EMP074,c0059,P1003,Espejo Atlas ★,Decoración,Espejos,1,272.18,0,0.00,"272,18",EUR,POS,
TL-000756,T-500374,20/01/2025,S005,CAJ01,EMP067,,P1096,Figura Vintage ★,Decoración,Figuras,1,158.67,0,0.00,"163,67",EUR,POS,
TL-000757,T-500375,08/09/25 22:06,S003,CAJ01,EMP019,,p1075,Cuadro Luna ★,Decoración,Cuadros,1,30.60,40,12.24,€18.36,EUR,POS,
TL-000758,T-500376,15/12/25 05:04,S002,CAJ06,EMP023,C0089, P1043,Cama Sol 3 plazas,Muebles,Camas,1,€936.38,15,140.46,795.92,EUR,POS,
TL-000759,T-500376,15/12/25 05:04,S002,CAJ06,EMP023,C0089,P1086,"Lámparas mesa Eco ""Star""",Iluminación,Lámparas mesa,1,"210,73",0,0.00,210.73,EUR,POS,
TL-000760,T-500376,15/12/25 05:04,S002,CAJ06,EMP023,C0089,P1033,Cojine Sol ★,Decoración,,4,€241.99,0,0.00,967.96,EUR,POS,
TL-000761,T-500377,30/05/25 03:57,S001,CAJ08,EMP011,C0071,P1003,Espejo Atlas ★,Decoración,,1,246.43,0,"0,00",246.43,EUR,POS,
TL-000762,T-500378,2025-10-04 12:45:49,S005,CAJ03,EMP019,,p1060,Cortina Luna 200x300,Textil hogar,Cortinas,3,€58.84,0,"0,00",176.52,EUR,POS,
TL-000763,T-500378,2025-10-04 12:45:49,S005,CAJ03,EMP019,,PX1032,Figura Minimal ★,Decoración,Lamparas mesa,1,130.65,30,"39,20",91.45,EUR,POS,
TL-000764,T-500378,2025-10-04 12:45:49,S005,CAJ03,EMP019,, P1004,Cama Sol 120cm,decoración,Camas,2,"1183,35",0,0.00,"2366,70",EUR,POS,
TL-000765,T-500379,13/07/25 06:13,S002,CAJ01,EM033,,SKU-1019,Vela Aurora ★,Decoración,Velas,1,43.73,0,0.00,43.73,EUR,POS,
TL-000766,T-500380,09/12/25 14:24,S004,CAJ08,,GUEST,P1016,"Aplique Élite ""Star""",Iluminación,Apliques,2,€289.93,0,,579.86,EUR,POS,
TL-000767,T-500381,24 de diciembre de 2025 10:36,S003,CAJ01,EMP078,C0037,p1032,Figura Minimal ★,decoración,Lamparas mesa,2,112.89,110,248.36,-22.58,EUR,POS,
TL-000768,T-500381,24 de diciembre de 2025 10:36,S003,CAJ01,EMP078,C0037,p1062,Sábana Brisa Pack 4,Textil hogar,,1,182.40,5,"9,12",173.28,EUR,POS,
TL-000769,T-500382,06/02/2025,S005,CAJ08,EMP047,,P1034,Jarrone Atlas ★,Decoración,Jarrones,1,€288.67,,0.00,288.67,EUR,POS,
TL-000770,T-500382,06/02/2025,S005,CAJ08,EMP047,,P1096,Figura Vintage ★,Decoración,Figuras,1,157.95,0,"0,00","157,95",EUR,POS,
TL-000771,T-500383,10/06/25 16:30,S001,CAJ03,EMP036,C0094,P1018,Cojine Minimal ★,Decoración,Cojines,1,189.85,0,0.00,"189,85",EUR,POS,
TL-000772,T-500383,10/06/25 16:30,S001,CAJ03,EMP036,C0094,P1098,Espejo Boreal ★,Decoración,Espejos,1,210.21,0,0.00,"210,21",EUR,POS,
TL-000773,T-500383,10/06/25 16:30,S001,CAJ03,EMP036,C0094,P1085,Sofá Boreal Compact,Muebles,Sofás,2,"1071,58",0,€0.00,2143.16,EUR,POS,
TL-000774,T-500384 ,12/08/25 08:43,S005,CAJ05,EMP041,,P1050,Cama Brisa Compact,Muebles,Camas,3,€186.58,5,"27,99",531.75 EUR,EUR,POS,
TL-000775,T-500384 ,12/08/25 08:43,S005,CAJ05,EMP041,,P1002,Sábana Brisa 90x200,,Sábanas,1,156.21,0,0.00 EUR,"156,21",EUR,POS,
TL-000776,T-500384 ,12/08/25 08:43,S005,CAJ05,EMP041,,p1023,"Aplique Élite ""Star""",Iluminación,Apliques,2,"136,58",5,13.66 EUR,259.50,EUR,POS,
TL-000777,T-500385,2025-01-10 07:34:23,S004,CAJ04,,C0079,P1050,Cama Brisa Compact,Muebles,Camas,1,208.91,0,"0,00",208.91,EUR,POS,
TL-000778,T-500385,2025-01-10 07:34:23,S004,CAJ04,,C0079,P1092,Armario Sol Compact,Muebles,Armarios,3,€534.59,0,"0,00",1603.77,EUR,POS,
TL-000779,T-500385,2025-01-10 07:34:23,S004,CAJ04,,C0079,P1048,Mesa Minimal 160cm,Muebles,Mesas,1,444.58,0,,444.58,EUR,POS,
TL-000780,T-500386,09/04/25 19:20,S005,CJ04,EMP026,C0001,p1080,Espejo Boreal ★,Decoración,Espejos,3,217.54,,130.52,522.10,EUR,POS,
TL-000781,T-500387,12/05/25 05:47,S005,CAJ01,EMP025,C0018, P4229,Producto desconocido,,,1,94.13,0,0.00,94.13,EUR,POS,
TL-000782,T-500388,2025-01-22 18:09:55,S005,CAJ08,EMP053,C0701,P1013,"Lámparas techo Brisa ""Star""",Iluminación,Lámparas techo,2,292.20,15,87.66,€496.74,EUR,POS,
TL-000783,T-500388,2025-01-22 18:09:55,S005,CAJ08,EMP053,C0701,P1071,"Bombilla Aurora ""Star""",Iluminación,Bombillas,1,"141,28",0,0.00,141.28,EUR,POS,
TL-000784,T-500388,2025-01-22 18:09:55,S005,CAJ08,EMP053,C0701,P1032,Figura Minimal ★,Decoración,Lamparas mesa,3,128.04,40,153.65,,EUR,POS,
TL-000785,T-500389,26/05/25 17:29,S003,CAJ03,EMP004,C0077,P1057,"Lámparas pie Luna ""Star""",iluminación,Lámparas pie,1,144.41,0,0.00,€144.41,EUR,POS,
TL-000786,T-500389,26/05/25 17:29,S003,CAJ03,EMP004,C0077,SKU-1019,Vela Aurora ★,Decoración,Velas,1,"45,18",40,,€27.11,EUR,POS,
TL-000787,T-500389,26/05/25 17:29,S003,CAJ03,EMP004,C0077,P1033,Cojine Sol ★,Decoración,Cojines,1,€229.67,0,0.00,"229,67",EUR,POS,
TL-000788,T-500390,25/05/25 07:24,S003,CAJ05,EMP064,c0015,P1026,Cuadro Vintage ★,Decoración,Cuadros,3,"82,51",0,0.00,247.53,EUR,POS,
TL-000789,T-500390,25/05/25 07:24,S003,CAJ05,EMP064,c0015,SKU-1019,Vela Aurora ★,Decoración,Velas,2,52.35,0,0.00,104.70,EUR,POS,
TL-000790,T-500390,25/05/25 07:24,S003,CAJ05,EMP064,c0015,P1034,Jarrone Atlas ★,Decoración,Jarrones,1,304.48,0,"0,00",€304.48,EUR,POS,
TL-000791,T-500390,25/05/25 07:24,S003,CAJ05,EMP064,c0015,P1033,Cojine Sol ★,Decoración,Cojines,1,223.96,0,"0,00","223,96",EUR,POS,
TL-000792,T-500390,25/05/25 07:24,S003,CAJ05,EMP064,c0015,P1084,Espejo Eco ★,Decoración,Espejos,1,"44,35",25,11.09,€33.26,EUR,POS,
TL-000793,T-500391,13/05/25 02:06,S001,CAJ01,EMP065,,P1056,Cortina Luna Set 2 uds,Textil hogar,Cortinas,3,200.28,30,180.25,€420.59,EUR,POS,
TL-000794,T-500391,13/05/25 02:06,S001,CAJ01,EMP065,,P1016,"Aplique Élite ""Star""",Iluminación,Apliques,1,325.10,0,€0.00,325.10,EUR,POS,
TL-000795,T-500392,05/10/25 03:57,S005,CAJ03,EMP005,C0077,P1098,Espejo Boreal ★,Decoración,Espejos,1,€214.71,0,0.00,"214,71",EUR,POS,
TL-000796,T-500392,05/10/25 03:57,S005,CAJ03,EMP005,C0077,P1011,Vela Eco ★,Decoración,Velas,1,"95,45",,14.32 EUR,81.13 EUR,EUR,POS,
TL-000797,T-500393,23/03/25 11:54,S001,CAJ05,EMP040,C0057,P1070,"Aplique Boreal ""Star""",Iluminación,,1,323.37,0,0.00,323.37,EUR,POS,
TL-000798,T-500393,23/03/25 11:54,S001,CAJ05,EMP040,C0057,P1002,Sábana Brisa 90x200,Textil hogar,Sábanas,2,175.98,5,17.60,€334.36,EUR,POS,
TL-000799,T-500393,23/03/25 11:54,S001,CAJ05,EMP040,C0057,PX1049,"Lámparas techo Boreal ""Star""",Iluminación,Lámparas techo,3,€367.51,15,165.38,937.15,EUR,POS,
TL-000800,T-500394,16/04/25 06:23,S01,CAJ02,EMP045,C0010,P1011,Vela Eco ★,Decoración,Velas,1,90.48,0,0.00,90.48 EUR,EUR,POS,
TL-000801,T-500395,2025-01-21 21:27:04,S001,CAJ08,EMP007,,P1022,Armario Aurora 120cm,Muebles,Armarios,2,"838,88",0,0.00,"1677,76",EUR,POS,
TL-000802,T-500395,2025-01-21 21:27:04,S001,CAJ08,EMP007,, P1057,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,1,124.84,,0.00,"124,84",EUR,POS,
TL-000803,T-500395,2025-01-21 21:27:04,S001,CAJ08,EMP007,,P1011,Vela Eco ★,Decoración,Velas,1,"87,48",10,"8,75","78,73",EUR,POS,
